Party,Year,Variables,Values,locality,division
déi gréng,2013,ÁRVAI Gina,130,Hobscheid,Commune
déi gréng,2013,BECKER Romain,124,Hobscheid,Commune
déi gréng,2013,BRIX Nadine,126,Hobscheid,Commune
déi gréng,2013,BRÜCHER Patrick,111,Hobscheid,Commune
déi gréng,2013,CECCHETTI Myriam,133,Hobscheid,Commune
déi gréng,2013,GUTH Jan,115,Hobscheid,Commune
déi gréng,2013,HANSEN Marc,123,Hobscheid,Commune
déi gréng,2013,HUSS Manuel,124,Hobscheid,Commune
déi gréng,2013,KALMES Albert,104,Hobscheid,Commune
déi gréng,2013,KOLB Pascale,112,Hobscheid,Commune
déi gréng,2013,KOX Martin,122,Hobscheid,Commune
déi gréng,2013,KUTTEN Colette,101,Hobscheid,Commune
déi gréng,2013,LIESCH Georges,121,Hobscheid,Commune
déi gréng,2013,MATZET Paul,111,Hobscheid,Commune
déi gréng,2013,MULLER Marion,113,Hobscheid,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,97,Hobscheid,Commune
déi gréng,2013,PREGNO Laura,123,Hobscheid,Commune
déi gréng,2013,SCHMIT Nadine,110,Hobscheid,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,117,Hobscheid,Commune
déi gréng,2013,TRAVERSINI Roberto,136,Hobscheid,Commune
déi gréng,2013,WEYDERT Jemp,113,Hobscheid,Commune
déi gréng,2013,Total Liste,3072,Hobscheid,Commune
déi gréng,2013,Suffrages de Liste,1955,Hobscheid,Commune
déi gréng,2013,Pourcentage,0.1264,Kehlen,Commune
déi gréng,2013,BRAZ Felix,960,Kehlen,Commune
déi gréng,2013,LORSCHÉ Josée,472,Kehlen,Commune
déi gréng,2013,ÁRVAI Gina,272,Kehlen,Commune
déi gréng,2013,BECKER Romain,247,Kehlen,Commune
déi gréng,2013,BRIX Nadine,281,Kehlen,Commune
déi gréng,2013,BRÜCHER Patrick,237,Kehlen,Commune
déi gréng,2013,CECCHETTI Myriam,241,Kehlen,Commune
déi gréng,2013,GUTH Jan,219,Kehlen,Commune
déi gréng,2013,HANSEN Marc,279,Kehlen,Commune
déi gréng,2013,HUSS Manuel,321,Kehlen,Commune
déi gréng,2013,KALMES Albert,235,Kehlen,Commune
déi gréng,2013,KOLB Pascale,249,Kehlen,Commune
déi gréng,2013,KOX Martin,300,Kehlen,Commune
déi gréng,2013,KUTTEN Colette,229,Kehlen,Commune
déi gréng,2013,LIESCH Georges,234,Kehlen,Commune
déi gréng,2013,MATZET Paul,205,Kehlen,Commune
déi gréng,2013,MULLER Marion,248,Kehlen,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,202,Kehlen,Commune
déi gréng,2013,PREGNO Laura,274,Kehlen,Commune
déi gréng,2013,SCHMIT Nadine,227,Kehlen,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,215,Kehlen,Commune
déi gréng,2013,TRAVERSINI Roberto,244,Kehlen,Commune
déi gréng,2013,WEYDERT Jemp,272,Kehlen,Commune
déi gréng,2013,Total Liste,6663,Kehlen,Commune
déi gréng,2013,Suffrages de Liste,4163,Kehlen,Commune
déi gréng,2013,Pourcentage,0.1015,Koerich,Commune
déi gréng,2013,BRAZ Felix,330,Koerich,Commune
déi gréng,2013,LORSCHÉ Josée,174,Koerich,Commune
déi gréng,2013,ÁRVAI Gina,82,Koerich,Commune
déi gréng,2013,BECKER Romain,85,Koerich,Commune
déi gréng,2013,BRIX Nadine,95,Koerich,Commune
déi gréng,2013,BRÜCHER Patrick,78,Koerich,Commune
déi gréng,2013,CECCHETTI Myriam,100,Koerich,Commune
déi gréng,2013,GUTH Jan,78,Koerich,Commune
déi gréng,2013,HANSEN Marc,103,Koerich,Commune
déi gréng,2013,HUSS Manuel,112,Koerich,Commune
déi gréng,2013,KALMES Albert,71,Koerich,Commune
déi gréng,2013,KOLB Pascale,84,Koerich,Commune
déi gréng,2013,KOX Martin,103,Koerich,Commune
déi gréng,2013,KUTTEN Colette,77,Koerich,Commune
déi gréng,2013,LIESCH Georges,72,Koerich,Commune
déi gréng,2013,MATZET Paul,72,Koerich,Commune
déi gréng,2013,MULLER Marion,127,Koerich,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,66,Koerich,Commune
déi gréng,2013,PREGNO Laura,94,Koerich,Commune
déi gréng,2013,SCHMIT Nadine,82,Koerich,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,71,Koerich,Commune
déi gréng,2013,TRAVERSINI Roberto,92,Koerich,Commune
déi gréng,2013,WEYDERT Jemp,88,Koerich,Commune
déi gréng,2013,Total Liste,2336,Koerich,Commune
déi gréng,2013,Suffrages de Liste,1380,Koerich,Commune
déi gréng,2013,Pourcentage,0.1203,Kopstal,Commune
déi gréng,2013,BRAZ Felix,365,Kopstal,Commune
déi gréng,2013,LORSCHÉ Josée,206,Kopstal,Commune
déi gréng,2013,ÁRVAI Gina,127,Kopstal,Commune
déi gréng,2013,BECKER Romain,134,Kopstal,Commune
déi gréng,2013,BRIX Nadine,134,Kopstal,Commune
déi gréng,2013,BRÜCHER Patrick,119,Kopstal,Commune
déi gréng,2013,CECCHETTI Myriam,131,Kopstal,Commune
déi gréng,2013,GUTH Jan,114,Kopstal,Commune
déi gréng,2013,HANSEN Marc,137,Kopstal,Commune
déi gréng,2013,HUSS Manuel,150,Kopstal,Commune
déi gréng,2013,KALMES Albert,113,Kopstal,Commune
déi gréng,2013,KOLB Pascale,118,Kopstal,Commune
déi gréng,2013,KOX Martin,166,Kopstal,Commune
déi gréng,2013,KUTTEN Colette,143,Kopstal,Commune
déi gréng,2013,LIESCH Georges,118,Kopstal,Commune
déi gréng,2013,MATZET Paul,103,Kopstal,Commune
déi gréng,2013,MULLER Marion,108,Kopstal,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,102,Kopstal,Commune
déi gréng,2013,PREGNO Laura,126,Kopstal,Commune
déi gréng,2013,SCHMIT Nadine,104,Kopstal,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,127,Kopstal,Commune
déi gréng,2013,TRAVERSINI Roberto,110,Kopstal,Commune
déi gréng,2013,WEYDERT Jemp,119,Kopstal,Commune
déi gréng,2013,Total Liste,3174,Kopstal,Commune
déi gréng,2013,Suffrages de Liste,1909,Kopstal,Commune
déi gréng,2013,Pourcentage,0.1402,Mamer,Commune
déi gréng,2013,BRAZ Felix,1065,Mamer,Commune
déi gréng,2013,LORSCHÉ Josée,593,Mamer,Commune
déi gréng,2013,ÁRVAI Gina,334,Mamer,Commune
déi gréng,2013,BECKER Romain,340,Mamer,Commune
déi gréng,2013,BRIX Nadine,360,Mamer,Commune
déi gréng,2013,BRÜCHER Patrick,294,Mamer,Commune
déi gréng,2013,CECCHETTI Myriam,354,Mamer,Commune
déi gréng,2013,GUTH Jan,285,Mamer,Commune
déi gréng,2013,HANSEN Marc,325,Mamer,Commune
déi gréng,2013,HUSS Manuel,389,Mamer,Commune
déi gréng,2013,KALMES Albert,278,Mamer,Commune
déi gréng,2013,KOLB Pascale,309,Mamer,Commune
déi gréng,2013,KOX Martin,380,Mamer,Commune
déi gréng,2013,KUTTEN Colette,317,Mamer,Commune
déi gréng,2013,LIESCH Georges,293,Mamer,Commune
déi gréng,2013,MATZET Paul,284,Mamer,Commune
déi gréng,2013,MULLER Marion,302,Mamer,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,271,Mamer,Commune
déi gréng,2013,PREGNO Laura,350,Mamer,Commune
déi gréng,2013,SCHMIT Nadine,298,Mamer,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,297,Mamer,Commune
déi gréng,2013,TRAVERSINI Roberto,327,Mamer,Commune
déi gréng,2013,WEYDERT Jemp,708,Mamer,Commune
déi gréng,2013,Total Liste,8753,Mamer,Commune
déi gréng,2013,Suffrages de Liste,5290,Mamer,Commune
déi gréng,2013,Pourcentage,0.1571,Septfontaines,Commune
déi gréng,2013,BRAZ Felix,98,Septfontaines,Commune
déi gréng,2013,LORSCHÉ Josée,90,Septfontaines,Commune
déi gréng,2013,ÁRVAI Gina,58,Septfontaines,Commune
déi gréng,2013,BECKER Romain,49,Septfontaines,Commune
déi gréng,2013,BRIX Nadine,50,Septfontaines,Commune
déi gréng,2013,BRÜCHER Patrick,47,Septfontaines,Commune
déi gréng,2013,CECCHETTI Myriam,53,Septfontaines,Commune
déi gréng,2013,GUTH Jan,46,Septfontaines,Commune
déi gréng,2013,HANSEN Marc,49,Septfontaines,Commune
déi gréng,2013,HUSS Manuel,68,Septfontaines,Commune
déi gréng,2013,KALMES Albert,41,Septfontaines,Commune
déi gréng,2013,KOLB Pascale,50,Septfontaines,Commune
déi gréng,2013,KOX Martin,50,Septfontaines,Commune
déi gréng,2013,KUTTEN Colette,49,Septfontaines,Commune
déi gréng,2013,LIESCH Georges,41,Septfontaines,Commune
déi gréng,2013,MATZET Paul,40,Septfontaines,Commune
déi gréng,2013,MULLER Marion,47,Septfontaines,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,46,Septfontaines,Commune
déi gréng,2013,PREGNO Laura,51,Septfontaines,Commune
déi gréng,2013,SCHMIT Nadine,45,Septfontaines,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,43,Septfontaines,Commune
déi gréng,2013,TRAVERSINI Roberto,38,Septfontaines,Commune
déi gréng,2013,WEYDERT Jemp,41,Septfontaines,Commune
déi gréng,2013,Total Liste,1190,Septfontaines,Commune
déi gréng,2013,Suffrages de Liste,782,Septfontaines,Commune
déi gréng,2013,Pourcentage,0.1053,Steinfort,Commune
déi gréng,2013,BRAZ Felix,635,Steinfort,Commune
déi gréng,2013,LORSCHÉ Josée,325,Steinfort,Commune
déi gréng,2013,ÁRVAI Gina,188,Steinfort,Commune
déi gréng,2013,BECKER Romain,190,Steinfort,Commune
déi gréng,2013,BRIX Nadine,181,Steinfort,Commune
déi gréng,2013,BRÜCHER Patrick,169,Steinfort,Commune
déi gréng,2013,CECCHETTI Myriam,169,Steinfort,Commune
déi gréng,2013,GUTH Jan,153,Steinfort,Commune
déi gréng,2013,HANSEN Marc,183,Steinfort,Commune
déi gréng,2013,HUSS Manuel,225,Steinfort,Commune
déi gréng,2013,KALMES Albert,171,Steinfort,Commune
déi gréng,2013,KOLB Pascale,166,Steinfort,Commune
déi gréng,2013,KOX Martin,224,Steinfort,Commune
déi gréng,2013,KUTTEN Colette,177,Steinfort,Commune
déi gréng,2013,LIESCH Georges,170,Steinfort,Commune
déi gréng,2013,MATZET Paul,163,Steinfort,Commune
déi gréng,2013,MULLER Marion,172,Steinfort,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,158,Steinfort,Commune
déi gréng,2013,PREGNO Laura,175,Steinfort,Commune
déi gréng,2013,SCHMIT Nadine,174,Steinfort,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,162,Steinfort,Commune
déi gréng,2013,TRAVERSINI Roberto,177,Steinfort,Commune
déi gréng,2013,WEYDERT Jemp,172,Steinfort,Commune
déi gréng,2013,Total Liste,4679,Steinfort,Commune
déi gréng,2013,Suffrages de Liste,2944,Steinfort,Commune
déi gréng,2013,Pourcentage,0.0817,Käerjeng,Commune
déi gréng,2013,BRAZ Felix,1090,Käerjeng,Commune
déi gréng,2013,LORSCHÉ Josée,474,Käerjeng,Commune
déi gréng,2013,ÁRVAI Gina,291,Käerjeng,Commune
déi gréng,2013,BECKER Romain,359,Käerjeng,Commune
déi gréng,2013,BRIX Nadine,275,Käerjeng,Commune
déi gréng,2013,BRÜCHER Patrick,248,Käerjeng,Commune
déi gréng,2013,CECCHETTI Myriam,382,Käerjeng,Commune
déi gréng,2013,GUTH Jan,238,Käerjeng,Commune
déi gréng,2013,HANSEN Marc,577,Käerjeng,Commune
déi gréng,2013,HUSS Manuel,329,Käerjeng,Commune
déi gréng,2013,KALMES Albert,253,Käerjeng,Commune
déi gréng,2013,KOLB Pascale,259,Käerjeng,Commune
déi gréng,2013,KOX Martin,361,Käerjeng,Commune
déi gréng,2013,KUTTEN Colette,253,Käerjeng,Commune
déi gréng,2013,LIESCH Georges,318,Käerjeng,Commune
déi gréng,2013,MATZET Paul,236,Käerjeng,Commune
déi gréng,2013,MULLER Marion,241,Käerjeng,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,219,Käerjeng,Commune
déi gréng,2013,PREGNO Laura,312,Käerjeng,Commune
déi gréng,2013,SCHMIT Nadine,238,Käerjeng,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,652,Käerjeng,Commune
déi gréng,2013,TRAVERSINI Roberto,487,Käerjeng,Commune
déi gréng,2013,WEYDERT Jemp,233,Käerjeng,Commune
déi gréng,2013,Total Liste,8325,Käerjeng,Commune
déi gréng,2013,Suffrages de Liste,4439,Käerjeng,Commune
déi gréng,2013,Pourcentage,0.103,Bettembourg,Commune
déi gréng,2013,BRAZ Felix,1119,Bettembourg,Commune
déi gréng,2013,LORSCHÉ Josée,1234,Bettembourg,Commune
déi gréng,2013,ÁRVAI Gina,352,Bettembourg,Commune
déi gréng,2013,BECKER Romain,324,Bettembourg,Commune
déi gréng,2013,BRIX Nadine,328,Bettembourg,Commune
déi gréng,2013,BRÜCHER Patrick,281,Bettembourg,Commune
déi gréng,2013,CECCHETTI Myriam,314,Bettembourg,Commune
déi gréng,2013,GUTH Jan,283,Bettembourg,Commune
déi gréng,2013,HANSEN Marc,321,Bettembourg,Commune
déi gréng,2013,HUSS Manuel,344,Bettembourg,Commune
déi gréng,2013,KALMES Albert,300,Bettembourg,Commune
déi gréng,2013,KOLB Pascale,609,Bettembourg,Commune
déi gréng,2013,KOX Martin,371,Bettembourg,Commune
déi gréng,2013,KUTTEN Colette,334,Bettembourg,Commune
déi gréng,2013,LIESCH Georges,273,Bettembourg,Commune
déi gréng,2013,MATZET Paul,271,Bettembourg,Commune
déi gréng,2013,MULLER Marion,295,Bettembourg,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,299,Bettembourg,Commune
déi gréng,2013,PREGNO Laura,325,Bettembourg,Commune
déi gréng,2013,SCHMIT Nadine,306,Bettembourg,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,276,Bettembourg,Commune
déi gréng,2013,TRAVERSINI Roberto,320,Bettembourg,Commune
déi gréng,2013,WEYDERT Jemp,284,Bettembourg,Commune
déi gréng,2013,Total Liste,9163,Bettembourg,Commune
déi gréng,2013,Suffrages de Liste,4991,Bettembourg,Commune
déi gréng,2013,Pourcentage,0.0882,Differdange,Commune
déi gréng,2013,BRAZ Felix,1209,Differdange,Commune
déi gréng,2013,LORSCHÉ Josée,637,Differdange,Commune
déi gréng,2013,ÁRVAI Gina,444,Differdange,Commune
déi gréng,2013,BECKER Romain,451,Differdange,Commune
déi gréng,2013,BRIX Nadine,425,Differdange,Commune
déi gréng,2013,BRÜCHER Patrick,395,Differdange,Commune
déi gréng,2013,CECCHETTI Myriam,515,Differdange,Commune
déi gréng,2013,GUTH Jan,353,Differdange,Commune
déi gréng,2013,HANSEN Marc,555,Differdange,Commune
déi gréng,2013,HUSS Manuel,497,Differdange,Commune
déi gréng,2013,KALMES Albert,356,Differdange,Commune
déi gréng,2013,KOLB Pascale,379,Differdange,Commune
déi gréng,2013,KOX Martin,485,Differdange,Commune
déi gréng,2013,KUTTEN Colette,397,Differdange,Commune
déi gréng,2013,LIESCH Georges,833,Differdange,Commune
déi gréng,2013,MATZET Paul,358,Differdange,Commune
déi gréng,2013,MULLER Marion,364,Differdange,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,346,Differdange,Commune
déi gréng,2013,PREGNO Laura,560,Differdange,Commune
déi gréng,2013,SCHMIT Nadine,398,Differdange,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,415,Differdange,Commune
déi gréng,2013,TRAVERSINI Roberto,1411,Differdange,Commune
déi gréng,2013,WEYDERT Jemp,364,Differdange,Commune
déi gréng,2013,Total Liste,12147,Differdange,Commune
déi gréng,2013,Suffrages de Liste,7038,Differdange,Commune
déi gréng,2013,Pourcentage,0.1056,Dudelange,Commune
déi gréng,2013,BRAZ Felix,2081,Dudelange,Commune
déi gréng,2013,LORSCHÉ Josée,1743,Dudelange,Commune
déi gréng,2013,ÁRVAI Gina,855,Dudelange,Commune
déi gréng,2013,BECKER Romain,692,Dudelange,Commune
déi gréng,2013,BRIX Nadine,651,Dudelange,Commune
déi gréng,2013,BRÜCHER Patrick,668,Dudelange,Commune
déi gréng,2013,CECCHETTI Myriam,682,Dudelange,Commune
déi gréng,2013,GUTH Jan,557,Dudelange,Commune
déi gréng,2013,HANSEN Marc,641,Dudelange,Commune
déi gréng,2013,HUSS Manuel,781,Dudelange,Commune
déi gréng,2013,KALMES Albert,618,Dudelange,Commune
déi gréng,2013,KOLB Pascale,659,Dudelange,Commune
déi gréng,2013,KOX Martin,842,Dudelange,Commune
déi gréng,2013,KUTTEN Colette,1122,Dudelange,Commune
déi gréng,2013,LIESCH Georges,583,Dudelange,Commune
déi gréng,2013,MATZET Paul,598,Dudelange,Commune
déi gréng,2013,MULLER Marion,584,Dudelange,Commune
déi gréng,2013,PETRY Viviane épouse SCHENTEN,594,Dudelange,Commune
déi gréng,2013,PREGNO Laura,690,Dudelange,Commune
déi gréng,2013,SCHMIT Nadine,627,Dudelange,Commune
déi gréng,2013,SIEBENALER-THILL Josée-Anne,557,Dudelange,Commune
déi gréng,2013,TRAVERSINI Roberto,668,Dudelange,Commune
déi gréng,2013,WEYDERT Jemp,564,Dudelange,Commune
déi gréng,2013,Total Liste,18057,Dudelange,Commune
déi gréng,2013,Suffrages de Liste,10787,Dudelange,Commune
