Party,Year,Variables,Values,locality,division
PIRATEN,2018,QUINTUS Christophe (17),5196,Sud,Electoral district
PIRATEN,2018,OLIVEIRA DA SILVA Katia (18),5188,Sud,Electoral district
PIRATEN,2018,GOEDERT ép. SCHROEDER Nathalie (11),5166,Sud,Electoral district
PIRATEN,2018,LODEVIC Mélanie (12),5166,Sud,Electoral district
PIRATEN,2018,CORREIA CAÇADOR Mario (16),5079,Sud,Electoral district
PIRATEN,2018,BROERS Tammy (13),5066,Sud,Electoral district
PIRATEN,2018,PAULUS Michel (23),5060,Sud,Electoral district
PIRATEN,2018,FILBIG Renée (14),5031,Sud,Electoral district
PIRATEN,2018,FILBIG Joe (19),5029,Sud,Electoral district
PIRATEN,2018,GIRS Danielle (15),5018,Sud,Electoral district
PIRATEN,2018,HANSEN Renée (21),4996,Sud,Electoral district
PIRATEN,2018,HOFFMANN-GILLES Patrice (22),4973,Sud,Electoral district
PIRATEN,2018,WILLEKENS Jorg (20),4897,Sud,Electoral district
PIRATEN,2018,Suffrages total,126829,Sud,Electoral district
PIRATEN,2018,Suffrages de liste,108192,Sud,Electoral district
PIRATEN,2018,Suffrages nominatifs,18637,Sud,Electoral district
PIRATEN,2018,Nombre de mandats attribués,1,Sud,Electoral district
déi gréng,2018,Pourcentage,0.146796638351748,Sud,Electoral district
déi gréng,2018,BRAZ Felix (1),25124,Sud,Electoral district
déi gréng,2018,TRAVERSINI Roberto (23),19136,Sud,Electoral district
déi gréng,2018,LORSCHÉ Josée (2),17323,Sud,Electoral district
déi gréng,2018,KOX Martin (14),12474,Sud,Electoral district
déi gréng,2018,HANSEN Marc (12),11546,Sud,Electoral district
déi gréng,2018,PREGNO Laura (18),11388,Sud,Electoral district
déi gréng,2018,BECKER Romain (5),10912,Sud,Electoral district
déi gréng,2018,LIESCH Georges (15),10770,Sud,Electoral district
déi gréng,2018,AHMEDOVA Semiray (3),10581,Sud,Electoral district
déi gréng,2018,DE PAOLI Doris (8),10356,Sud,Electoral district
déi gréng,2018,BRIX Nadine (6),10226,Sud,Electoral district
déi gréng,2018,BACK Joël (4),10219,Sud,Electoral district
déi gréng,2018,SIEBENALER-THILL Josée-Anne (22),10148,Sud,Electoral district
déi gréng,2018,ERPELDING Fabienne (10),10140,Sud,Electoral district
déi gréng,2018,PETRY Viviane (16),9924,Sud,Electoral district
déi gréng,2018,RAGNI Mandy (19),9902,Sud,Electoral district
déi gréng,2018,KALMES Albert (13),9729,Sud,Electoral district
déi gréng,2018,PLEIMELDING Krys (17),9709,Sud,Electoral district
déi gréng,2018,SABOTIC Amra (20),9525,Sud,Electoral district
déi gréng,2018,SCHAAF-HAAS Adèle (21),9415,Sud,Electoral district
déi gréng,2018,FABER Serge (11),9397,Sud,Electoral district
déi gréng,2018,CORNÉLY Alain (7),9265,Sud,Electoral district
déi gréng,2018,DECKER Emmanuel (9),9236,Sud,Electoral district
déi gréng,2018,Suffrages total,266445,Sud,Electoral district
déi gréng,2018,Suffrages de liste,179492,Sud,Electoral district
déi gréng,2018,Suffrages nominatifs,86953,Sud,Electoral district
déi gréng,2018,Nombre de mandats attribués,3,Sud,Electoral district
LSAP,2018,Pourcentage,0.222284417832559,Sud,Electoral district
LSAP,2018,ASSELBORN Jean (1),40283,Sud,Electoral district
LSAP,2018,DI BARTOLOMEO Mars (10),27310,Sud,Electoral district
LSAP,2018,KERSCH Dan (16),21441,Sud,Electoral district
LSAP,2018,BIANCALANA Dan (5),20661,Sud,Electoral district
LSAP,2018,BODRY Alex (6),20599,Sud,Electoral district
LSAP,2018,ENGEL Georges (11),19204,Sud,Electoral district
LSAP,2018,BOFFERDING Taina (7),18787,Sud,Electoral district
LSAP,2018,MUTSCH Lydia (18),18762,Sud,Electoral district
LSAP,2018,CRUCHTEN Yves (8),18325,Sud,Electoral district
LSAP,2018,ASSELBORN-BINTZ Simone (2),17145,Sud,Electoral district
LSAP,2018,DALL'AGNOL Claudia (9),16080,Sud,Electoral district
LSAP,2018,SCHWEICH Christine (22),15341,Sud,Electoral district
LSAP,2018,BEI-ROLLER Manon (4),14751,Sud,Electoral district
LSAP,2018,RECH John (21),14728,Sud,Electoral district
LSAP,2018,FEIEREISEN Carlo (12),14433,Sud,Electoral district
LSAP,2018,BECKER-BAUER Danielle (3),14138,Sud,Electoral district
LSAP,2018,MERTZIG Romain (17),14014,Sud,Electoral district
LSAP,2018,PULLI Sacha (20),13541,Sud,Electoral district
LSAP,2018,SKENDEROVIC Jimmy (23),13367,Sud,Electoral district
LSAP,2018,GOFFINET Serge (13),13076,Sud,Electoral district
LSAP,2018,HANSEN Mike (14),12773,Sud,Electoral district
LSAP,2018,PIZZAFERRI Joëlle (19),12527,Sud,Electoral district
LSAP,2018,JANSA Sylvie (15),12174,Sud,Electoral district
LSAP,2018,Suffrages total,403460,Sud,Electoral district
LSAP,2018,Suffrages de liste,236187,Sud,Electoral district
LSAP,2018,Suffrages nominatifs,167273,Sud,Electoral district
LSAP,2018,Nombre de mandats attribués,6,Sud,Electoral district
CSV,2018,Pourcentage,0.269120834439815,Sud,Electoral district
CSV,2018,SPAUTZ Marc (1),28686,Sud,Electoral district
CSV,2018,EISCHEN Félix (6),25893,Sud,Electoral district
CSV,2018,MISCHO Georges (16),25388,Sud,Electoral district
CSV,2018,WOLTER Michel (22),24069,Sud,Electoral district
CSV,2018,HALSDORF Jean-Marie (8),23854,Sud,Electoral district
CSV,2018,ROTH Gilles (19),23847,Sud,Electoral district
CSV,2018,ARENDT ép. KEMP Nancy (3),23803,Sud,Electoral district
CSV,2018,ZEIMET Laurent (23),23630,Sud,Electoral district
CSV,2018,ANDRICH-DUVAL Sylvie (2),22134,Sud,Electoral district
CSV,2018,MELLINA Pierre (15),21483,Sud,Electoral district
CSV,2018,DOERNER Christine (5),21020,Sud,Electoral district
CSV,2018,MORGENTHALER Nathalie (17),19941,Sud,Electoral district
CSV,2018,KAYSER-WENGLER Michèle (11),19746,Sud,Electoral district
CSV,2018,HOFFMANN Serge (10),19638,Sud,Electoral district
CSV,2018,KEMP Françoise (13),19533,Sud,Electoral district
CSV,2018,FEIEREISEN Pierrot (7),18807,Sud,Electoral district
CSV,2018,MAROLDT Arnaud (14),18452,Sud,Electoral district
CSV,2018,BOEVER-THILL Anouk (4),18421,Sud,Electoral district
CSV,2018,KEIFFER Nico (12),18412,Sud,Electoral district
CSV,2018,HANSEN-HOULLARD Michèle (9),18286,Sud,Electoral district
CSV,2018,ULVELING Tom (20),18025,Sud,Electoral district
CSV,2018,PESCH-DONDELINGER Marianne (18),17714,Sud,Electoral district
CSV,2018,WEIS Christian (21),17689,Sud,Electoral district
CSV,2018,Suffrages total,488471,Sud,Electoral district
CSV,2018,Suffrages de liste,330809,Sud,Electoral district
CSV,2018,Suffrages nominatifs,157662,Sud,Electoral district
CSV,2018,Nombre de mandats attribués,7,Sud,Electoral district
KPL,2018,Pourcentage,0.0178164712830746,Sud,Electoral district
KPL,2018,RUCKERT Ali (1),5486,Sud,Electoral district
KPL,2018,SIMONELLI Gilbert (17),1525,Sud,Electoral district
KPL,2018,TIBERI Edoardo (21),1452,Sud,Electoral district
KPL,2018,AGOVIC Rejhan (2),1417,Sud,Electoral district
KPL,2018,SIMONELLI Patrick (18),1361,Sud,Electoral district
KPL,2018,PEIFFER Edmond (13),1321,Sud,Electoral district
KPL,2018,BIGLER-RUCKERT Irène (5),1320,Sud,Electoral district
KPL,2018,CAVALLINI René (6),1305,Sud,Electoral district
KPL,2018,PIZZAFERRI Nadine (15),1241,Sud,Electoral district
KPL,2018,WARINGO Marceline (23),1240,Sud,Electoral district
KPL,2018,MUNO Claudine (11),1212,Sud,Electoral district
KPL,2018,BARTZ Christophe (4),1184,Sud,Electoral district
KPL,2018,SPITONI Mirko (19),1169,Sud,Electoral district
KPL,2018,ANTONY Madeleine (3),1151,Sud,Electoral district
KPL,2018,NUNES LOBO Jessica (10),1137,Sud,Electoral district
KPL,2018,FELTEN Marcel (7),1133,Sud,Electoral district
KPL,2018,VIBI Luc (22),1128,Sud,Electoral district
KPL,2018,FISCHBACH Gilles (8),1127,Sud,Electoral district
KPL,2018,NUNES Elise (12),1103,Sud,Electoral district
KPL,2018,SCHWEICH Georgette (16),1092,Sud,Electoral district
KPL,2018,LIBER Sara (9),1085,Sud,Electoral district
KPL,2018,PELTIER Sandra (14),1080,Sud,Electoral district
KPL,2018,THEKES Liette (20),1069,Sud,Electoral district
KPL,2018,Suffrages total,32338,Sud,Electoral district
KPL,2018,Suffrages de liste,22425,Sud,Electoral district
KPL,2018,Suffrages nominatifs,9913,Sud,Electoral district
KPL,2018,Nombre de mandats attribués,0,Sud,Electoral district
DP,2018,Pourcentage,0.118021312770583,Sud,Electoral district
DP,2018,GRAMEGNA Pierre (2),18383,Sud,Electoral district
DP,2018,MEISCH Claude (1),15527,Sud,Electoral district
DP,2018,HAHN Max (13),11228,Sud,Electoral district
DP,2018,BERGER Eugène (6),10845,Sud,Electoral district
DP,2018,GRAAS Gusty (12),9537,Sud,Electoral district
DP,2018,KNAFF Pim (15),8849,Sud,Electoral district
DP,2018,AGOSTINO Barbara (3),8766,Sud,Electoral district
DP,2018,FOHL Georges (10),8731,Sud,Electoral district
DP,2018,BINDELS Sven (7),8729,Sud,Electoral district
DP,2018,FERBER Laura (9),8574,Sud,Electoral district
DP,2018,SCHOLL Daliah (21),8489,Sud,Electoral district
DP,2018,ROEMER Mireille (19),8475,Sud,Electoral district
DP,2018,BECKER-FANDEL Romain (4),8330,Sud,Electoral district
DP,2018,EISCHEN Martine (8),8294,Sud,Electoral district
DP,2018,KIHN Jean (14),8267,Sud,Electoral district
DP,2018,FUNCK Nico (11),8215,Sud,Electoral district
DP,2018,OLINGER Carole (17),8023,Sud,Electoral district
DP,2018,SIBENALER Nicole (22),7992,Sud,Electoral district
DP,2018,BERENS veuve BOUCHÉ Marie-Louise dite Molly (5),7929,Sud,Electoral district
DP,2018,SCHEIBEL Mara (20),7918,Sud,Electoral district
DP,2018,LEHNEN Maximilien (16),7783,Sud,Electoral district
DP,2018,ROEMEN Jean-Pierre (18),7769,Sud,Electoral district
DP,2018,WELKENBACH JOST Géraldine (23),7563,Sud,Electoral district
DP,2018,Suffrages total,214216,Sud,Electoral district
DP,2018,Suffrages de liste,147016,Sud,Electoral district
DP,2018,Suffrages nominatifs,67200,Sud,Electoral district
DP,2018,Nombre de mandats attribués,3,Sud,Electoral district
ADR,2018,Pourcentage,0.0877231741946005,Sud,Electoral district
ADR,2018,GIBERYEN Gast (1),18371,Sud,Electoral district
ADR,2018,KARTHEISER Fernand (2),10356,Sud,Electoral district
ADR,2018,KEUP Fred (12),8865,Sud,Electoral district
ADR,2018,BERG Alain (3),6901,Sud,Electoral district
ADR,2018,WEIDIG Tom (23),6641,Sud,Electoral district
ADR,2018,HAAS Vic (9),6527,Sud,Electoral district
ADR,2018,MISCHEL Sylvie (17),6318,Sud,Electoral district
ADR,2018,BOZ-RETTER Michèle (4),6289,Sud,Electoral district
ADR,2018,KRIER Mandy (16),6272,Sud,Electoral district
ADR,2018,CARLIZZI Gilles (5),6244,Sud,Electoral district
ADR,2018,HOUTSCH Roland (11),6161,Sud,Electoral district
ADR,2018,KOHN Patrick (15),6129,Sud,Electoral district
ADR,2018,DALSCHEID Patrice (7),6008,Sud,Electoral district
ADR,2018,KOHL Suzanne (14),5950,Sud,Electoral district
ADR,2018,KOEHLER Pierrette (13),5927,Sud,Electoral district
ADR,2018,HARLES Sheila (10),5897,Sud,Electoral district
ADR,2018,CIMOLINO Louis (6),5891,Sud,Electoral district
ADR,2018,DI DOMENICO Pino (8),5891,Sud,Electoral district
ADR,2018,ROULLING Jos (19),5834,Sud,Electoral district
ADR,2018,PROTT Malou (18),5748,Sud,Electoral district
ADR,2018,SCHROEDER Lex (21),5716,Sud,Electoral district
ADR,2018,STEIL Christian (22),5678,Sud,Electoral district
ADR,2018,SCHILTZ Marie Anne (20),5609,Sud,Electoral district
ADR,2018,Suffrages total,159223,Sud,Electoral district
ADR,2018,Suffrages de liste,120727,Sud,Electoral district
ADR,2018,Suffrages nominatifs,38496,Sud,Electoral district
ADR,2018,Nombre de mandats attribués,2,Sud,Electoral district
déi Lénk,2018,Pourcentage,0.0596084321086552,Sud,Electoral district
déi Lénk,2018,BAUM Marc (1),10525,Sud,Electoral district
déi Lénk,2018,CECCHETTI Myriam (2),6879,Sud,Electoral district
déi Lénk,2018,URBANY Serge (21),5820,Sud,Electoral district
déi Lénk,2018,DIDERICH Gary (4),5798,Sud,Electoral district
déi Lénk,2018,THOMA Carole (3),5294,Sud,Electoral district
déi Lénk,2018,PISCITELLI Jos (15),4981,Sud,Electoral district
déi Lénk,2018,JADIN Yves (9),4829,Sud,Electoral district
déi Lénk,2018,BILTGEN Laurent (6),4438,Sud,Electoral district
déi Lénk,2018,URBANY Laura (20),4403,Sud,Electoral district
déi Lénk,2018,ARENDT Patricia (5),4305,Sud,Electoral district
déi Lénk,2018,ERPELDING Thessy (7),4103,Sud,Electoral district
déi Lénk,2018,HAAS Nathalie (8),4101,Sud,Electoral district
déi Lénk,2018,MOUSEL Tania (13),4074,Sud,Electoral district
déi Lénk,2018,WANDIVINIT Lisa (22),4070,Sud,Electoral district
déi Lénk,2018,SPIGARELLI Andrea (17),4011,Sud,Electoral district
déi Lénk,2018,WIES Line (23),3971,Sud,Electoral district
déi Lénk,2018,JADOUL Geneviève (10),3958,Sud,Electoral district
déi Lénk,2018,MULLER Ben (14),3879,Sud,Electoral district
déi Lénk,2018,LABORIER Sandra (12),3788,Sud,Electoral district
déi Lénk,2018,SCALISE Sonja (16),3772,Sud,Electoral district
déi Lénk,2018,THÜMMEL Jean-Claude (19),3761,Sud,Electoral district
déi Lénk,2018,THILL Jos (18),3760,Sud,Electoral district
déi Lénk,2018,KEMP Christophe (11),3673,Sud,Electoral district
déi Lénk,2018,Suffrages total,108193,Sud,Electoral district
déi Lénk,2018,Suffrages de liste,73209,Sud,Electoral district
déi Lénk,2018,Suffrages nominatifs,34984,Sud,Electoral district
déi Lénk,2018,Nombre de mandats attribués,1,Sud,Electoral district
PIRATEN,2018,Pourcentage,0.06983433150729,Est,Electoral district
PIRATEN,2018,FRÈRES Daniel (1),4152,Est,Electoral district
PIRATEN,2018,CLEMENT Jill (7),1943,Est,Electoral district
PIRATEN,2018,HOUDREMONT Claire (2),1844,Est,Electoral district
PIRATEN,2018,BÖRGER Nancy (3),1739,Est,Electoral district
PIRATEN,2018,MARTINS DOS SANTOS Catarina (6),1710,Est,Electoral district
PIRATEN,2018,BELLEVILLE Tatjana (4),1687,Est,Electoral district
PIRATEN,2018,CONTRERAS Gerald (5),1687,Est,Electoral district
PIRATEN,2018,Suffrages total,14762,Est,Electoral district
PIRATEN,2018,Suffrages de liste,10248,Est,Electoral district
PIRATEN,2018,Suffrages nominatifs,4514,Est,Electoral district
PIRATEN,2018,Nombre de mandats attribués,0,Est,Electoral district
déi gréng,2018,Pourcentage,0.165242731306709,Est,Electoral district
déi gréng,2018,DIESCHBOURG Carole (1),9752,Est,Electoral district
déi gréng,2018,KOX Henri (2),5995,Est,Electoral district
déi gréng,2018,GARY Chantal (3),4309,Est,Electoral district
déi gréng,2018,SCHLECK Steve (6),4243,Est,Electoral district
déi gréng,2018,SEHOVIC Meris (7),3666,Est,Electoral district
déi gréng,2018,KMIOTEK Christian (5),3560,Est,Electoral district
déi gréng,2018,KLARES-GOERGEN Fernande (4),3405,Est,Electoral district
déi gréng,2018,Suffrages total,34930,Est,Electoral district
déi gréng,2018,Suffrages de liste,17290,Est,Electoral district
déi gréng,2018,Suffrages nominatifs,17640,Est,Electoral district
déi gréng,2018,Nombre de mandats attribués,1,Est,Electoral district
LSAP,2018,Pourcentage,0.128778632454373,Est,Electoral district
LSAP,2018,SCHMIT Nicolas (1),5522,Est,Electoral district
LSAP,2018,BURTON Tess (3),4944,Est,Electoral district
LSAP,2018,SCHEUER Ben (6),3936,Est,Electoral district
LSAP,2018,WIRTZ Jean-François (7),3747,Est,Electoral district
LSAP,2018,BECHTOLD Lucien (2),3555,Est,Electoral district
LSAP,2018,FRISCH Colette (4),3068,Est,Electoral district
LSAP,2018,RÖSSLER Aurore (5),2450,Est,Electoral district
LSAP,2018,Suffrages total,27222,Est,Electoral district
LSAP,2018,Suffrages de liste,13419,Est,Electoral district
LSAP,2018,Suffrages nominatifs,13803,Est,Electoral district
LSAP,2018,Nombre de mandats attribués,1,Est,Electoral district
CSV,2018,Pourcentage,0.294040286490118,Est,Electoral district
CSV,2018,HETTO-GAASCH Françoise (1),12150,Est,Electoral district
CSV,2018,MODERT Octavie (5),10222,Est,Electoral district
CSV,2018,GLODEN Léon (3),9754,Est,Electoral district
CSV,2018,HENGEL Max (4),8222,Est,Electoral district
CSV,2018,WEYDERT Stéphanie (7),8037,Est,Electoral district
CSV,2018,DUBLIN Christian (2),6983,Est,Electoral district
CSV,2018,WENGLER Yves (6),6788,Est,Electoral district
CSV,2018,Suffrages total,62156,Est,Electoral district
CSV,2018,Suffrages de liste,32473,Est,Electoral district
CSV,2018,Suffrages nominatifs,29683,Est,Electoral district
CSV,2018,Nombre de mandats attribués,3,Est,Electoral district
KPL,2018,Pourcentage,0.00660403243355757,Est,Electoral district
KPL,2018,ANTONY Joëlle (1),259,Est,Electoral district
KPL,2018,HAAS Wilhelm (4),199,Est,Electoral district
KPL,2018,LIČINA Dževa (5),199,Est,Electoral district
KPL,2018,PIZZAFERRI-MANENTE Christiane (7),189,Est,Electoral district
KPL,2018,ARENDT Huguette (2),185,Est,Electoral district
KPL,2018,MAHNEN David (6),184,Est,Electoral district
KPL,2018,DI BERNARDO Sylvia (3),181,Est,Electoral district
KPL,2018,Suffrages total,1396,Est,Electoral district
KPL,2018,Suffrages de liste,1001,Est,Electoral district
KPL,2018,Suffrages nominatifs,395,Est,Electoral district
KPL,2018,Nombre de mandats attribués,0,Est,Electoral district
DP,2018,Pourcentage,0.206640931755178,Est,Electoral district
DP,2018,DELLES Lex (1),10401,Est,Electoral district
DP,2018,BAUM Gilles (2),7299,Est,Electoral district
DP,2018,HARTMANN Carole (3),6015,Est,Electoral district
DP,2018,SEMEDO Monica (6),5602,Est,Electoral district
DP,2018,SITZ Jacques (7),4922,Est,Electoral district
DP,2018,JEITZ Edith (4),4805,Est,Electoral district
DP,2018,SCHOMMER Claude (5),4637,Est,Electoral district
DP,2018,Suffrages total,43681,Est,Electoral district
DP,2018,Suffrages de liste,22729,Est,Electoral district
DP,2018,Suffrages nominatifs,20952,Est,Electoral district
DP,2018,Nombre de mandats attribués,2,Est,Electoral district
ADR,2018,Pourcentage,0.0958199691559517,Est,Electoral district
ADR,2018,MEHLEN Robert (1),4425,Est,Electoral district
ADR,2018,SCHOOS Jean (2),3820,Est,Electoral district
ADR,2018,BRISBOIS Tessy (5),2701,Est,Electoral district
ADR,2018,BREYER Nathalie (4),2455,Est,Electoral district
ADR,2018,AGNES Tom (3),2391,Est,Electoral district
ADR,2018,KIRCHEN Ernest (6),2282,Est,Electoral district
ADR,2018,SOLNY Colette (7),2181,Est,Electoral district
ADR,2018,Suffrages total,20255,Est,Electoral district
ADR,2018,Suffrages de liste,13727,Est,Electoral district
ADR,2018,Suffrages nominatifs,6528,Est,Electoral district
ADR,2018,Nombre de mandats attribués,0,Est,Electoral district
déi Lénk,2018,Pourcentage,0.0330390848968238,Est,Electoral district
déi Lénk,2018,KRIER Jean (5),1308,Est,Electoral district
déi Lénk,2018,AREND Anne (1),1112,Est,Electoral district
déi Lénk,2018,SCHROEDER Sylvie (6),956,Est,Electoral district
déi Lénk,2018,FUENTES Adela (4),949,Est,Electoral district
déi Lénk,2018,ZEBROWSKY Daniel (7),916,Est,Electoral district
déi Lénk,2018,BIERMANN Gaby (2),911,Est,Electoral district
déi Lénk,2018,BOLLIG Francine (3),832,Est,Electoral district
déi Lénk,2018,Suffrages total,6984,Est,Electoral district
déi Lénk,2018,Suffrages de liste,4865,Est,Electoral district
déi Lénk,2018,Suffrages nominatifs,2119,Est,Electoral district
déi Lénk,2018,Nombre de mandats attribués,0,Est,Electoral district
PIRATEN,2018,Pourcentage,0.139284109630073,Beaufort,Commune
PIRATEN,2018,FRÈRES Daniel (1),201,Beaufort,Commune
PIRATEN,2018,HOUDREMONT Claire (2),132,Beaufort,Commune
PIRATEN,2018,CLEMENT Jill (7),123,Beaufort,Commune
