NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
92;2019;4;20;9;6;1;06;1;3;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;251.2944
92;2019;4;20;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;201.1937
92;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;175.6143
92;2019;4;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;171.5652
93;2019;4;48;9;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;36;2;116.2601
93;2019;4;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;107.2986
93;2019;4;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;9;03;4;2;1;40;1;114.5471
94;2019;4;01;9;6;1;08;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;34;2;67.5117
94;2019;4;01;9;1;1;11;1;2;N;N;4;1;1;3;N;;;;;;;1;02;3;02;4;2;1;0;1;72.0311
94;2019;4;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;71.0239
94;2019;4;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;71.0239
95;2019;4;48;9;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;193.8308
95;2019;4;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;215.4618
95;2019;4;48;9;6;1;10;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;04;4;2;5;30;1;222.9558
96;2019;4;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;24.6702
96;2019;4;01;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;02;1;;;40;2;25.5725
96;2019;4;01;9;6;1;10;1;2;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;1;24.2401
97;2019;4;20;9;6;1;13;1;1;N;N;3;4;;;N;;;;;;;4;07;7;02;4;2;;;1;193.6118
98;2019;4;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;01;3;05;2;;;60;1;216.9036
98;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;218.9654
98;2019;4;20;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;32;2;225.1724
98;2019;4;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;213.9168
99;2019;4;48;1;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;1;229.5649
99;2019;4;48;1;6;1;06;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;1;5;0;2;218.9049
100;2019;4;48;9;1;1;11;1;3;N;N;3;1;;;N;;;;;;;4;04;2;08;2;;;;1;202.0243
100;2019;4;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;176.2676
100;2019;4;48;9;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;176.2676
100;2019;4;48;9;6;1;10;1;3;N;N;4;1;2;4;N;;;;;;;1;02;4;08;4;2;5;16;2;183.6875
101;2019;4;20;3;6;2;10;1;3;N;N;1;1;1;3;N;;;;;;;1;02;4;08;4;1;5;0;2;136.0363
101;2019;4;20;3;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;155.807
101;2019;4;20;3;1;1;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;39;1;152.5702
101;2019;4;20;3;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;155.807
102;2019;4;48;9;1;1;12;1;2;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;1;228.1202
103;2019;4;48;9;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;4;2;;;1;175.0048
104;2019;4;48;1;6;3;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;2;30;1;183.3246
105;2019;4;20;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;5;04;4;2;;;3;135.6334
105;2019;4;20;9;6;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;1;40;1;127.2941
106;2019;4;01;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;30;2;40.685
106;2019;4;01;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;31;1;43.8428
107;2019;4;48;9;6;1;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;219.1829
108;2019;4;48;9;1;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;01;8;04;4;2;1;45;3;217.1557
108;2019;4;48;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;5;02;4;2;;;1;224.7871
109;2019;4;01;2;1;1;05;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;4;159.9091
109;2019;4;01;2;1;1;11;1;1;N;N;4;1;1;3;N;;;;;;;1;02;8;02;4;2;1;0;1;193.3202
109;2019;4;01;2;6;1;06;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;5;35;4;346.048
109;2019;4;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;194.4406
110;2019;4;48;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;6;01;4;2;1;40;2;209.1578
110;2019;4;48;9;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;189.3772
110;2019;4;48;9;1;2;12;1;1;N;N;4;2;1;3;N;;;;;;;1;02;6;01;4;2;1;0;1;196.9127
111;2019;4;48;9;1;1;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;7;03;4;2;5;32;1;241.7991
111;2019;4;48;9;6;1;11;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;1;;;;2;294.0225
111;2019;4;48;9;6;1;06;1;3;S;N;4;1;1;4;N;;;;;;;1;02;1;09;2;;;12;3;303.1638
111;2019;4;48;9;1;1;05;1;3;S;N;4;2;;;S;6;2;S;05;24;N;4;04;8;04;4;2;;;3;240.1452
112;2019;4;48;9;6;1;05;1;3;N;N;4;1;;;S;6;3;S;07;2;S;2;05;7;02;4;2;;;3;262.7079
112;2019;4;48;9;6;1;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;2;1;0;2;212.7997
112;2019;4;48;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;284.412
113;2019;4;48;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;03;4;1;1;32;1;187.5325
114;2019;4;48;1;1;2;14;1;1;N;N;2;3;;;N;;;;;;;4;07;7;03;2;;;;1;255.8225
114;2019;4;48;1;6;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;2;1;40;3;251.3001
114;2019;4;48;1;6;3;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;258.689
115;2019;4;01;9;6;1;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;01;2;;;40;3;63.4192
115;2019;4;01;9;1;1;06;1;2;N;N;4;2;1;2;N;;;;;;;1;02;6;01;2;;;40;4;89.3825
115;2019;4;01;9;1;1;14;1;1;N;N;4;1;1;2;N;;;;;;;1;02;6;01;4;2;4;40;4;57.5499
115;2019;4;01;9;6;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;2;56.2586
115;2019;4;01;9;1;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;1;57.5499
116;2019;4;01;2;6;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;10;1;;;35;2;256.3715
116;2019;4;01;2;1;1;07;1;2;N;N;4;1;2;2;N;;;;;;;1;02;3;10;4;2;1;20;1;233.6333
117;2019;4;48;9;1;3;09;2;2;N;N;4;1;1;2;N;;;;;;;1;01;7;03;2;;;50;1;196.8963
118;2019;4;48;9;1;1;07;1;3;N;S;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;35;3;225.6337
118;2019;4;48;9;1;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;209.6592
118;2019;4;48;9;6;2;12;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;199.4474
119;2019;4;01;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;2;;;;2;41.0494
119;2019;4;01;9;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;2;;;40;3;33.529
119;2019;4;01;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;10;2;;;;1;40.1283
120;2019;4;20;3;6;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;2;106.0498
120;2019;4;20;3;1;1;13;1;2;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;136.7562
121;2019;4;48;9;6;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;330.0369
121;2019;4;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;297.6688
121;2019;4;48;9;6;1;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;1;286.3257
121;2019;4;48;9;1;1;11;1;3;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;32;2;286.3441
122;2019;4;01;9;6;2;12;1;1;N;N;4;2;;;N;;;;;;;4;07;9;10;4;2;;;2;15.4242
122;2019;4;01;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;17.0905
123;2019;4;01;9;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;21.5294
123;2019;4;01;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;28.938
124;2019;4;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;119.7027
124;2019;4;20;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;127.1467
125;2019;4;48;1;1;1;04;1;2;S;N;4;2;;;S;6;2;N;;4;S;4;04;;;;;;;3;230.0442
125;2019;4;48;1;6;1;09;1;1;N;N;4;1;;;S;6;2;S;01;2;S;2;05;5;04;4;2;;;1;259.2811
126;2019;4;01;2;1;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;3;245.8715
126;2019;4;01;2;6;1;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;250.8036
126;2019;4;01;2;6;1;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;250.8036
126;2019;4;01;2;6;3;08;2;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;40;2;222.1221
126;2019;4;01;2;1;3;08;2;1;N;N;4;1;1;2;N;;;;;;;1;02;1;04;1;;;40;1;257.4492
127;2019;4;48;9;1;2;17;1;1;N;N;2;4;;;N;;;;;;;4;07;8;02;4;2;;;1;160.0349
127;2019;4;48;9;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;161.8281
128;2019;4;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;240.2274
128;2019;4;48;9;1;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;5;04;4;2;;;3;195.4455
128;2019;4;48;9;6;1;11;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;10;4;2;1;34;2;238.683
128;2019;4;48;9;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;10;4;2;5;40;1;245.6128
129;2019;4;48;9;6;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;4;323.7224
129;2019;4;48;9;1;1;12;1;1;N;N;4;1;1;4;N;;;;;;;1;02;8;04;4;2;1;0;1;250.76
129;2019;4;48;9;6;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;5;04;3;;;40;3;324.1507
129;2019;4;48;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;40;2;274.5478
130;2019;4;48;1;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;3;10;4;2;;;3;288.2296
130;2019;4;48;1;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;233.8633
130;2019;4;48;1;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;06;2;;;40;3;266.2366
130;2019;4;48;1;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;06;2;;;40;1;273.9662
131;2019;4;48;1;6;1;13;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;1;241.2523
132;2019;4;01;2;6;3;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;189.745
132;2019;4;01;2;1;2;13;1;2;N;N;4;1;2;2;N;;;;;;;1;02;1;04;2;;;24;1;159.2558
132;2019;4;01;2;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;2;175.953
133;2019;4;20;9;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;5;04;5;;;;1;221.7005
133;2019;4;20;9;6;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;3;175.1071
134;2019;4;48;9;6;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;1;245.939
134;2019;4;48;9;6;1;08;1;3;N;S;4;2;1;2;N;;;;;;;1;02;2;08;4;2;1;40;3;220.674
135;2019;4;48;1;6;1;12;1;3;N;N;4;1;2;2;S;3;2;S;03;51;S;1;03;5;04;4;2;5;12;2;180.12
135;2019;4;48;1;1;1;13;1;3;N;N;4;3;2;3;N;;;;;;;1;02;3;08;4;1;1;0;1;177.69
136;2019;4;20;9;6;1;04;1;2;S;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;5;20;3;142.1976
136;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;194.3918
136;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;194.3918
136;2019;4;20;9;6;1;09;1;2;N;S;4;1;2;2;N;;;;;;;1;03;5;04;4;2;2;12;2;206.4854
136;2019;4;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;3;;;40;1;192.5613
137;2019;4;48;1;6;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;267.6093
137;2019;4;48;1;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;241.3637
137;2019;4;48;1;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;38;2;239.812
137;2019;4;48;1;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;01;2;08;2;;;45;1;274.691
138;2019;4;01;9;1;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;69.64
138;2019;4;01;9;6;1;11;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;14;1;75.643
138;2019;4;01;9;1;1;11;1;1;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;2;84.8848
139;2019;4;20;3;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;5;04;5;;;;2;122.6863
139;2019;4;20;3;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;3;122.6863
139;2019;4;20;3;1;1;18;1;1;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;115.5034
140;2019;4;48;9;6;2;12;1;1;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;239.7032
140;2019;4;48;9;1;2;12;1;1;N;N;4;2;1;4;N;;;;;;;1;02;7;03;4;2;1;32;2;200.5489
140;2019;4;48;9;6;1;07;1;3;N;N;4;1;2;5;N;;;;;;;1;02;2;09;4;1;5;15;3;274.8354
140;2019;4;48;9;6;2;17;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;4;292.2333
141;2019;4;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;168.5373
141;2019;4;48;9;1;1;15;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;3;166.6697
142;2019;4;01;9;6;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;44.3126
142;2019;4;01;9;1;1;13;1;2;N;N;3;2;;;N;;;;;;;4;07;9;02;4;2;;;1;40.2726
143;2019;4;01;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;11.9687
143;2019;4;01;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;11.7001
144;2019;4;01;2;1;2;13;1;2;N;N;3;1;;;N;;;;;;;4;04;7;02;4;2;;;1;159.0674
144;2019;4;01;2;6;1;07;1;2;N;N;4;1;2;2;S;2;1;S;01;99;S;1;02;2;09;4;2;1;30;3;248.5086
145;2019;4;48;9;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;37;1;194.7027
145;2019;4;48;9;6;1;11;1;2;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;161.7538
146;2019;4;20;9;1;3;04;2;2;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;253.486
146;2019;4;20;9;6;3;15;2;2;N;N;2;1;;;N;;;;;;;4;04;3;05;4;1;;;4;299.9864
146;2019;4;20;9;6;3;10;2;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;1;;;1;274.1687
146;2019;4;20;9;1;3;10;2;3;N;N;4;2;;;N;;;;;;;4;07;2;02;4;2;;;2;311.7936
146;2019;4;20;9;6;3;03;2;;S;;;;;;;;;;;;;;;;;;;;;3;226.4372
147;2019;4;20;9;1;1;13;1;1;N;N;4;1;2;5;N;;;;;;;1;02;8;04;4;2;5;0;1;126.9952
147;2019;4;20;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;3;;;40;2;123.8219
148;2019;4;48;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;255.3344
148;2019;4;48;9;1;1;11;1;3;N;N;4;2;1;2;N;;;;;;;1;02;1;08;4;2;1;40;1;261.0584
148;2019;4;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;253.5425
148;2019;4;48;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;1;1;40;2;238.6904
149;2019;4;01;2;6;2;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;3;;;40;2;167.6318
149;2019;4;01;2;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;37;1;180.027
150;2019;4;20;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;5;;;40;2;141.4913
150;2019;4;20;9;1;1;12;1;2;N;N;4;2;1;3;N;;;;;;;1;02;5;04;1;;;0;1;145.3709
150;2019;4;20;9;1;1;07;1;2;N;N;4;2;1;2;N;;;;;;;1;02;4;04;5;;;40;3;190.4539
151;2019;4;48;1;6;2;17;1;1;N;N;4;2;;;N;;;;;;;4;07;;;;;;;4;249.0036
151;2019;4;48;1;6;2;11;1;1;N;N;4;1;;;S;6;2;S;04;81;S;2;05;5;10;4;2;;;2;213.41
151;2019;4;48;1;6;3;12;2;2;N;N;4;2;2;2;N;;;;;;;1;03;5;10;4;2;6;12;1;172.7482
152;2019;4;48;9;1;1;07;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;08;4;2;5;40;3;245.4586
152;2019;4;48;9;1;2;14;1;3;N;N;2;1;;;N;;;;;;;4;04;2;02;4;2;;;1;246.1196
152;2019;4;48;9;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;2;178.2778
153;2019;4;20;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;148.0566
154;2019;4;48;1;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;154.5785
154;2019;4;48;1;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;156.3106
155;2019;4;48;9;1;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;1;255.7523
155;2019;4;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;258.618
155;2019;4;48;9;1;1;08;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;3;283.3701
156;2019;4;48;1;6;3;06;2;1;N;N;4;1;1;2;N;;;;;;;1;02;1;04;1;;;40;4;347.7702
156;2019;4;48;1;6;1;01;2;;S;;;;;;;;;;;;;;;;;;;;;4;311.929
156;2019;4;48;1;1;1;02;2;;S;;;;;;;;;;;;;;;;;;;;;4;309.7399
156;2019;4;48;1;1;3;07;2;2;N;N;4;2;1;2;N;;;;;;;1;01;5;04;5;;;60;4;353.0779
157;2019;4;01;9;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;6;01;2;;;;1;13.6503
158;2019;4;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;174.3793
158;2019;4;48;9;1;1;14;1;2;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;172.447
159;2019;4;20;9;1;1;06;1;2;N;N;4;2;1;2;N;;;;;;;1;02;5;08;4;2;5;40;1;181.9383
160;2019;4;48;1;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;1;04;1;;;;1;145.7854
160;2019;4;48;1;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;147.4189
161;2019;4;01;9;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;2;53.8837
161;2019;4;01;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;55.1205
162;2019;4;48;1;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;169.5356
163;2019;4;20;3;6;1;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;1;102.0018
163;2019;4;20;3;1;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;3;104.7986
164;2019;4;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;97.5198
164;2019;4;48;9;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;108.124
164;2019;4;48;9;6;1;09;1;3;S;N;4;1;;;S;6;1;S;09;4;S;2;05;2;09;4;1;;;1;100.2557
165;2019;4;48;9;1;1;09;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;08;4;2;1;0;1;259.9034
165;2019;4;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;235.133
165;2019;4;48;9;6;1;08;1;3;N;N;4;1;1;4;N;;;;;;;1;02;3;08;4;2;1;0;2;234.7935
166;2019;4;48;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;2;;;;1;189.8727
167;2019;4;48;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;179.9971
168;2019;4;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;4;173.345
168;2019;4;20;9;1;1;09;1;1;N;N;4;1;2;2;N;;;;;;;1;02;8;04;4;2;5;30;3;183.8317
168;2019;4;20;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;245.9268
168;2019;4;20;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;231.5287
168;2019;4;20;9;6;1;09;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;08;4;2;1;0;3;188.4748
169;2019;4;48;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;224.7822
169;2019;4;48;9;1;1;10;1;2;N;N;4;1;;;S;6;1;S;05;99;S;2;05;8;02;4;2;;;3;227.3579
170;2019;4;20;9;1;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;02;4;2;1;40;3;179.0186
170;2019;4;20;9;6;1;05;1;2;S;N;4;1;2;2;N;;;;;;;1;02;9;04;4;2;5;20;3;114.3031
170;2019;4;20;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;2;143.5934
170;2019;4;20;9;6;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;150.6155
170;2019;4;20;9;6;1;18;1;1;N;N;2;2;;;N;;;;;;;4;07;6;01;2;;;;4;216.5748
170;2019;4;20;9;1;2;12;1;1;N;N;4;2;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;145.2309
171;2019;4;20;9;1;2;13;1;1;N;N;3;2;;;N;;;;;;;4;07;7;03;4;2;;;3;169.5602
171;2019;4;20;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;208.0919
172;2019;4;48;9;6;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;131.4948
173;2019;4;48;9;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;3;09;4;1;;;1;166.6478
173;2019;4;48;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;168.5151
174;2019;4;01;2;1;3;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;39;1;151.2563
175;2019;4;48;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;40;1;185.6386
176;2019;4;48;9;6;1;17;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;5;;;;1;189.7611
177;2019;4;48;1;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;235.2573
177;2019;4;48;1;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;236.92
177;2019;4;48;1;6;1;10;1;3;N;N;4;1;2;2;N;;;;;;;1;02;2;09;4;1;5;25;2;223.6545
177;2019;4;48;1;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;35;1;234.5082
178;2019;4;48;9;6;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;1;5;35;1;230.1409
178;2019;4;48;9;6;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;226.9612
179;2019;4;48;9;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;1;179.5234
180;2019;4;20;9;1;1;05;1;3;S;N;4;1;2;4;N;;;;;;;1;02;9;08;4;1;5;24;3;146.9193
180;2019;4;20;9;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;0;2;181.7836
180;2019;4;20;9;6;1;06;1;3;N;N;4;2;1;4;N;;;;;;;1;02;2;09;4;1;5;26;3;245.7734
180;2019;4;20;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;0;1;175.7232
181;2019;4;01;2;1;3;14;2;1;N;N;2;1;;;N;;;;;;;4;04;9;03;4;2;;;1;242.0906
181;2019;4;01;2;6;3;11;2;1;N;S;4;1;;;S;6;2;S;01;99;S;3;05;;;;;;;2;162.9831
